Date,hist_monthday_revenue_mean,hist_monthday_cogs_mean,day_cos,hist_yoy_cogs_growth,day_sin,hist_yoy_revenue_growth,expected_sessions,month,inventory_days_since_snapshot,traffic_uncertainty,Revenue,COGS
2012-07-17,4270374.699090909,4082620.6818181816,-0.9605871111248128,0.0143083981898439,-0.2779791393987801,-0.0087638838100136,28207.681818181823,7,0.0,0.1652837272431158,4476729.49,3463061.65
2012-07-18,4512258.5,4348229.438181818,-0.9556633054034704,0.0143083981898439,-0.2944616217868012,-0.0087638838100136,28647.91111111112,7,0.0,0.186956011734114,5184141.46,4072012.16
2012-07-19,4514956.798181818,4101597.860909091,-0.9504567035349152,0.0143083981898439,-0.3108569682435036,-0.0087638838100136,28383.52272727272,7,0.0,0.1718538874844356,6421487.11,5007270.91
2012-07-20,4564195.282727272,4045041.314545456,-0.9449688462364056,0.0143083981898439,-0.3271603271220951,-0.0087638838100136,28131.377777777787,7,0.0,0.1552365646578441,5171470.46,4213989.64
2012-07-21,4639509.344545455,3969515.296363637,-0.939201357453208,0.0143083981898439,-0.343366873996388,-0.0087638838100136,27904.54545454545,7,0.0,0.1778006021651897,3442157.02,2746075.45
2012-07-22,4823526.846363637,4009972.414545455,-0.9331559438780432,0.0143083981898439,-0.3594718130884232,-0.0087638838100136,28054.54545454545,7,0.0,0.1634467381271921,3117550.57,2531656.38
2012-07-23,5144528.666363636,4134701.438181818,-0.9268343944460494,0.0143083981898439,-0.3754703786876202,-0.0087638838100136,28006.54545454545,7,0.0,0.1812264403732195,4730517.69,3685006.66
2012-07-24,4939033.473636364,3946812.401818182,-0.9202385798054076,0.0143083981898439,-0.3913578365610259,-0.0087638838100136,28207.681818181823,7,0.0,0.1652837272431158,4096496.12,3248450.65
2012-07-25,4981238.853636364,3973240.109090909,-0.9133704517637858,0.0143083981898439,-0.4071294853542516,-0.0087638838100136,28647.91111111112,7,0.0,0.186956011734114,5246688.08,4140019.37
2012-07-26,5301109.735454545,4249076.986363636,-0.9062320427107696,0.0143083981898439,-0.4227806579826773,-0.0087638838100136,28383.52272727272,7,0.0,0.1718538874844356,5851965.06,4579171.74
2012-07-27,5083813.183636364,4062572.446363636,-0.898825465016444,0.0143083981898439,-0.4383067230125192,-0.0087638838100136,28131.377777777787,7,0.0,0.1552365646578441,5156699.45,3989402.2
2012-07-28,5692842.13909091,4566379.29,-0.8911529104063088,0.0143083981898439,-0.4537030860313442,-0.0087638838100136,27904.54545454545,7,0.0,0.1778006021651897,4326956.84,3403662.59
2012-07-29,6345857.932727274,5106805.767272727,-0.8832166493127127,0.0143083981898439,-0.4689651910076318,-0.0087638838100136,28054.54545454545,7,0.0,0.1634467381271921,4804199.65,3819645.91
2012-07-30,6693201.816363636,5818906.001818181,-0.8750190302029955,0.0143083981898439,-0.4840885216389758,-0.0087638838100136,28006.54545454545,7,0.0,0.1812264403732195,6586130.95,5195109.56
2012-07-31,8543331.33090909,7801361.288181818,-0.8665624788845385,0.0143083981898439,-0.4990686026885319,-0.0087638838100136,28207.681818181823,7,0.0,0.1652837272431158,9151622.14,7142891.18
2012-08-01,8035451.966363636,7459454.008181819,-0.8578494977869301,-0.0192087025052437,-0.5139010013093103,0.123062794285229,31444.136363636364,8,1.0,0.1757751983868939,9148357.3,7308514.33
2012-08-02,6966326.7690909095,6658501.263636365,-0.8488826652214553,-0.0192087025052437,-0.5285813283559292,0.123062794285229,31368.47727272728,8,2.0,0.1899286632787273,9692427.0,7537501.15
2012-08-03,6163415.041818181,6030421.597272728,-0.8396646346181327,-0.0192087025052437,-0.5431052396834317,0.123062794285229,31504.181818181823,8,3.0,0.187964973272066,9297269.95,7118808.46
2012-08-04,5009734.565454545,4945761.448181818,-0.8301981337405212,-0.0192087025052437,-0.5574684374327892,0.123062794285229,30819.022222222226,8,4.0,0.1874450535228798,6384195.03,5087528.11
2012-08-05,2688033.67,2625828.11,-0.8204859638785327,-0.0192087025052437,-0.5716666713027052,0.123062794285229,31890.181818181816,8,5.0,0.1762368054002893,2359224.19,1863413.11
2012-08-06,2964946.463636364,2973475.5345454547,-0.8105309990194823,-0.0192087025052437,-0.5856957398073508,0.123062794285229,32161.844444444443,8,6.0,0.1846856815095086,3630003.7,2922718.71
2012-08-07,2890387.935454545,2827058.513636364,-0.8003361849976323,-0.0192087025052437,-0.5995514915196489,0.123062794285229,31269.000000000004,8,7.0,0.1617381171291728,2240253.44,1781265.84
2012-08-08,2798576.9709090907,2810820.0500000003,-0.7899045386224707,-0.0192087025052437,-0.6132298262997502,0.123062794285229,31444.136363636364,8,8.0,0.1757751983868939,2617553.36,1997006.42
2012-08-09,3029472.090909091,2956912.2181818183,-0.7792391467859886,-0.0192087025052437,-0.6267266965083301,0.123062794285229,31368.47727272728,8,9.0,0.1899286632787273,4478691.52,3621672.71
2012-08-10,3038896.9,2940730.200909091,-0.7683431655492202,-0.0192087025052437,-0.6400381082043503,0.123062794285229,31504.181818181823,8,10.0,0.187964973272066,3412496.65,2699279.56
2012-08-11,3285337.383636364,3301822.5154545456,-0.7572198192083127,-0.0192087025052437,-0.65316012232693,0.123062794285229,30819.022222222226,8,11.0,0.1874450535228798,2732604.35,2168668.05
2012-08-12,3416557.044545455,3372847.961818181,-0.7458723993404063,-0.0192087025052437,-0.666088855860977,0.123062794285229,31890.181818181816,8,12.0,0.1762368054002893,3388181.83,2654275.25
2012-08-13,3247675.5727272723,3212091.505454546,-0.734304263829602,-0.0192087025052437,-0.6788204829862355,0.123062794285229,32161.844444444443,8,13.0,0.1846856815095086,3928170.01,3189564.96
2012-08-14,3524391.6427272726,3480807.9863636363,-0.722518835873311,-0.0192087025052437,-0.6913512362094071,0.123062794285229,31269.000000000004,8,14.0,0.1617381171291728,4033912.16,3258198.58
2012-08-15,3642251.144545455,3631559.276363637,-0.7105196029692745,-0.0192087025052437,-0.7036774074790128,0.123062794285229,31444.136363636364,8,15.0,0.1757751983868939,3780293.26,2886923.59
2012-08-16,3624792.5509090894,3588214.297272728,-0.6983101158835584,-0.0192087025052437,-0.7157953492826642,0.123062794285229,31368.47727272728,8,16.0,0.1899286632787273,5249978.18,4222455.97
2012-08-17,3612677.1972727273,3622250.8490909096,-0.6858939875998223,-0.0192087025052437,-0.7277014757264236,0.123062794285229,31504.181818181823,8,17.0,0.187964973272066,4089284.05,3238908.92
2012-08-18,3857913.024545455,3771296.841818182,-0.673274892250183,-0.0192087025052437,-0.7393922635959241,0.123062794285229,30819.022222222226,8,18.0,0.1874450535228798,3450015.71,2808916.94
2012-08-19,3685727.7018181817,3660218.925454545,-0.6604565640279754,-0.0192087025052437,-0.7508642533989489,0.123062794285229,31890.181818181816,8,19.0,0.1762368054002893,3904300.93,3006801.4
2012-08-20,3674319.582727273,3690070.65,-0.6474427960827475,-0.0192087025052437,-0.7621140503891487,0.123062794285229,32161.844444444443,8,20.0,0.1846856815095086,3541027.32,2827038.81
2012-08-21,3705566.340909091,3642662.974545455,-0.6342374393978054,-0.0192087025052437,-0.7731383255706026,0.123062794285229,31269.000000000004,8,21.0,0.1617381171291728,4147483.23,3364364.64
2012-08-22,3755518.0254545454,3727966.292727273,-0.620844401650647,-0.0192087025052437,-0.7839338166829201,0.123062794285229,31444.136363636364,8,22.0,0.1757751983868939,4597682.81,3562468.33
2012-08-23,3478729.0863636364,3453293.826363636,-0.6072676460566135,-0.0192087025052437,-0.7944973291665992,0.123062794285229,31368.47727272728,8,23.0,0.1899286632787273,5478869.55,4195738.04
2012-08-24,3543388.647272727,3645180.4518181817,-0.593511190196115,-0.0192087025052437,-0.8048257371083452,0.123062794285229,31504.181818181823,8,24.0,0.187964973272066,4637850.57,3632210.67
2012-08-25,3831457.4209090914,3767809.816363637,-0.5795791048257612,-0.0192087025052437,-0.8149159841660791,0.123062794285229,30819.022222222226,8,25.0,0.1874450535228798,3589566.28,2784342.75
2012-08-26,3665984.6254545455,3695151.16,-0.5654755126737576,-0.0192087025052437,-0.8247650844733614,0.123062794285229,31890.181818181816,8,26.0,0.1762368054002893,4280204.53,3476942.48
2012-08-27,3774199.5018181815,3665659.267272727,-0.5512045872199277,-0.0192087025052437,-0.8343701235229538,0.123062794285229,32161.844444444443,8,27.0,0.1846856815095086,3038895.84,2365260.68
2012-08-28,7989215.130909091,7577311.137272728,-0.5367705514607103,-0.0192087025052437,-0.8437282590292712,0.123062794285229,31269.000000000004,8,28.0,0.1617381171291728,9508676.62,7439851.59
2012-08-29,8381533.513636365,8208151.59909091,-0.522177676659508,-0.0192087025052437,-0.8528367217694595,0.123062794285229,31444.136363636364,8,29.0,0.1757751983868939,9260558.32,7336294.54
2012-08-30,8208215.479090909,7909165.881818182,-0.5074302810827518,-0.0192087025052437,-0.8616928164028522,0.123062794285229,31368.47727272728,8,30.0,0.1899286632787273,10086534.1,7950911.72
2012-08-31,8186305.199090909,7947216.841818183,-0.4925327287220543,-0.0192087025052437,-0.8702939222685674,0.123062794285229,31504.181818181823,8,15.5,0.187964973272066,9104678.52,7277460.12
2012-09-01,7205816.511818182,6873489.580909091,-0.4774894280028391,-0.0137263449418156,-0.8786374941610001,-0.0294656219547144,22113.69047619048,9,1.0,0.161581027972082,8560208.92,6738335.17
2012-09-02,2951771.749090909,3014945.728181818,-0.4623048304798108,-0.0137263449418156,-0.886721063082993,-0.0294656219547144,22415.13953488372,9,2.0,0.1737035037816434,2587099.44,1946097.28
2012-09-03,2495527.928181818,2194525.743636364,-0.4469834295196741,-0.0137263449418156,-0.8945422369764496,-0.0294656219547144,22639.0,9,3.0,0.1969997445556789,3865505.01,3063431.08
2012-09-04,2651724.6445454545,2337096.51,-0.4315297589714714,-0.0137263449418156,-0.9020987014301836,-0.0294656219547144,22405.97674418604,9,4.0,0.1780939468915501,3645749.44,2876968.79
2012-09-05,2814918.533636364,2514642.400909091,-0.4159483918249421,-0.0137263449418156,-0.9093882203647924,-0.0294656219547144,22897.72093023256,9,5.0,0.1685796161720394,2398185.51,1966376.48
2012-09-06,2991780.7054545456,2634431.851818182,-0.4002439388573056,-0.0137263449418156,-0.9164086366943458,-0.0294656219547144,22386.906976744187,9,6.0,0.167420476902417,2858227.37,2147909.96
2012-09-07,2886276.0818181816,2511131.131818182,-0.3844210472688554,-0.0137263449418156,-0.923157872964704,-0.0294656219547144,22215.767441860466,9,7.0,0.1728180994002246,3282753.8,2580035.06
2012-09-08,3257756.975454545,2864209.349090909,-0.3684843993077793,-0.0137263449418156,-0.9296339319682696,-0.0294656219547144,22113.69047619048,9,8.0,0.161581027972082,3666204.89,2804001.32
2012-09-09,3318487.7427272727,2908308.4363636365,-0.3524387108846032,-0.0137263449418156,-0.935834897334994,-0.0294656219547144,22415.13953488372,9,9.0,0.1737035037816434,4458501.42,3589475.8
2012-09-10,3323158.8818181823,2901110.6981818182,-0.3362887301766828,-0.0137263449418156,-0.9417589340994617,-0.0294656219547144,22639.0,9,10.0,0.1969997445556789,4548962.79,3517300.88
2012-09-11,3570374.0745454547,3149280.271818182,-0.3200392362231385,-0.0137263449418156,-0.9474042892438844,-0.0294656219547144,22405.97674418604,9,11.0,0.1780939468915501,4021565.55,3264364.41
2012-09-12,3723659.85,3314264.988181818,-0.3036950375106588,-0.0137263449418156,-0.9527692922168512,-0.0294656219547144,22897.72093023256,9,12.0,0.1685796161720394,3335978.29,2673690.65
2012-09-13,3569350.6954545453,3176014.757272728,-0.2872609705505963,-0.0137263449418156,-0.9578523554276668,-0.0294656219547144,22386.906976744187,9,13.0,0.167420476902417,2609609.29,2103806.97
2012-09-14,3567692.744545454,3160061.189090909,-0.2707418984477642,-0.0137263449418156,-0.9626519747161488,-0.0294656219547144,22215.767441860466,9,14.0,0.1728180994002246,3729228.43,2835412.27
2012-09-15,3400398.7218181817,2957963.588181818,-0.2541427094613622,-0.0137263449418156,-0.9671667297977312,-0.0294656219547144,22113.69047619048,9,15.0,0.161581027972082,3605125.64,2849539.9
2012-09-16,3524606.2509090905,3126883.709090909,-0.2374683155584684,-0.0137263449418156,-0.97139528468375,-0.0294656219547144,22415.13953488372,9,16.0,0.1737035037816434,4452012.44,3561492.95
2012-09-17,3304022.947272728,2904467.909090909,-0.2207236509605022,-0.0137263449418156,-0.9753363880767836,-0.0294656219547144,22639.0,9,17.0,0.1969997445556789,4811788.67,3932069.23
2012-09-18,3605413.3318181816,3149435.477272727,-0.2039136706831147,-0.0137263449418156,-0.978988873740932,-0.0294656219547144,22405.97674418604,9,18.0,0.1780939468915501,5078878.07,4123200.89
2012-09-19,3495888.894545455,3087108.1900000004,-0.1870433490699165,-0.0137263449418156,-0.9823516608469236,-0.0294656219547144,22897.72093023256,9,19.0,0.1685796161720394,3680241.62,3014323.76
2012-09-20,3414160.588181818,3021735.320909091,-0.1701176783204905,-0.0137263449418156,-0.9854237542919524,-0.0294656219547144,22386.906976744187,9,20.0,0.167420476902417,3763143.75,3080273.62
2012-09-21,3833938.4918181817,3394752.3545454545,-0.15314166701312,-0.0137263449418156,-0.9882042449941422,-0.0294656219547144,22215.767441860466,9,21.0,0.1728180994002246,3943768.14,2978697.93
2012-09-22,3486233.122727273,3072913.708181818,-0.136120338622667,-0.0137263449418156,-0.9906923101615608,-0.0294656219547144,22113.69047619048,9,22.0,0.161581027972082,3872374.03,3011266.74
2012-09-23,3605592.7654545456,3239537.1263636365,-0.1190587300340498,-0.0137263449418156,-0.9928872135356962,-0.0294656219547144,22415.13953488372,9,23.0,0.1737035037816434,4118299.54,3294951.2
2012-09-24,3763750.284545455,3298564.7927272725,-0.1019618900517457,-0.0137263449418156,-0.994788305609327,-0.0294656219547144,22639.0,9,24.0,0.1969997445556789,5733263.53,4585762.62
2012-09-25,4153439.5127272727,3640993.208181818,-0.0848348779057653,-0.0137263449418156,-0.9963950238187232,-0.0294656219547144,22405.97674418604,9,25.0,0.1780939468915501,5639897.53,4502395.62
2012-09-26,4499220.118181818,3977330.408181818,-0.0676827617545516,-0.0137263449418156,-0.9977068927101168,-0.0294656219547144,22897.72093023256,9,26.0,0.1685796161720394,4592282.59,3670417.04
2012-09-27,5854899.647272727,5169042.757272727,-0.0505106171852228,-0.0137263449418156,-0.9987235240803972,-0.0294656219547144,22386.906976744187,9,27.0,0.167420476902417,7556892.66,6017108.13
2012-09-28,5914084.947272727,5268318.410909091,-0.0333235257116313,-0.0137263449418156,-0.9994446170919858,-0.0294656219547144,22215.767441860466,9,28.0,0.1728180994002246,4892631.14,3884590.92
2012-09-29,5037577.846363637,4391324.642727273,-0.0161265732706577,-0.0137263449418156,-0.9998699583618592,-0.0294656219547144,22113.69047619048,9,29.0,0.161581027972082,5304374.46,4170120.63
2012-09-30,4713243.457272727,4083233.758181818,0.0010751512827982,-0.0137263449418156,-0.9999994220246924,-0.0294656219547144,22415.13953488372,9,15.0,0.1737035037816434,4694379.86,3812737.52
2012-10-01,3838055.644545454,3255308.4927272727,0.0182765576816912,-0.0241813787874456,-0.999832969770105,-0.0270098034887533,18132.727272727272,10,1.0,0.180986733699652,4752532.1,3764447.04
2012-10-02,2395748.1163636367,1944996.6172727272,0.0354725557531255,-0.0241813787874456,-0.9993706508539968,-0.0270098034887533,18037.068181818184,10,2.0,0.1651320090186813,3233135.78,2566510.62
2012-10-03,2332134.627272727,1880014.3772727272,0.052658056924614,-0.0241813787874456,-0.9986126020839734,-0.0270098034887533,17968.25,10,3.0,0.1754208757886618,3515132.03,2762823.63
2012-10-04,2637376.4863636363,2115975.79,0.0698279757298708,-0.0241813787874456,-0.9975590477788612,-0.0270098034887533,18219.24444444444,10,4.0,0.1905116362310754,2398137.74,1902425.74
2012-10-05,2603394.328181818,2059413.669090909,0.0869772313136861,-0.0241813787874456,-0.9962102997023295,-0.0270098034887533,18182.590909090908,10,5.0,0.1826433349208153,2665953.06,2064899.19
2012-10-06,2750844.182727273,2211012.638181818,0.1041007489354256,-0.0241813787874456,-0.9945667569706336,-0.0270098034887533,18380.533333333333,10,6.0,0.1725692154941717,2205266.94,1755004.4
2012-10-07,2695318.2145454544,2121110.333636364,0.121193461470736,-0.0241813787874456,-0.9926289059345096,-0.0270098034887533,17851.772727272724,10,7.0,0.160984265575105,3389598.07,2725469.75
2012-10-08,2787771.71,2247689.469090909,0.1382503109109819,-0.0241813787874456,-0.9903973200352558,-0.0270098034887533,18132.727272727272,10,8.0,0.180986733699652,4037039.45,3285493.04
2012-10-09,2693550.1745454543,2163188.211818181,0.1552662498599956,-0.0241813787874456,-0.9878726596350428,-0.0270098034887533,18037.068181818184,10,9.0,0.1651320090186813,4298675.76,3472700.63
2012-10-10,2898272.291818182,2318499.66,0.172236243027682,-0.0241813787874456,-0.9850556718215012,-0.0270098034887533,17968.25,10,10.0,0.1754208757886618,3548716.67,2839202.59
2012-10-11,2889128.0327272727,2315577.835454545,0.1891552687200409,-0.0241813787874456,-0.981947190186646,-0.0270098034887533,18219.24444444444,10,11.0,0.1905116362310754,3421490.39,2765374.16
2012-10-12,3113963.987272728,2500334.6936363634,0.2060183203251708,-0.0241813787874456,-0.9785481345802032,-0.0270098034887533,18182.590909090908,10,12.0,0.1826433349208153,2380119.87,1830898.15
2012-10-13,3324951.0763636366,2660469.2590909093,0.2228204077947995,-0.0241813787874456,-0.9748595108374124,-0.0270098034887533,18380.533333333333,10,13.0,0.1725692154941717,2798011.44,2256579.15
2012-10-14,3110539.5890909093,2463274.136363636,0.239556559120927,-0.0241813787874456,-0.9708824104813836,-0.0270098034887533,17851.772727272724,10,14.0,0.160984265575105,3055629.78,2516987.32
2012-10-15,3023052.9436363634,2403979.021818181,0.2562218218071163,-0.0241813787874456,-0.9666180104000972,-0.0270098034887533,18132.727272727272,10,15.0,0.180986733699652,3234517.3,2632811.8
2012-10-16,3227779.277272727,2567240.369090909,0.2728112643340191,-0.0241813787874456,-0.9620675724981452,-0.0270098034887533,18037.068181818184,10,16.0,0.1651320090186813,3549298.21,2763325.25
2012-10-17,2894975.361818182,2322050.8345454545,0.2893199776186952,-0.0241813787874456,-0.957232443323312,-0.0270098034887533,17968.25,10,17.0,0.1754208757886618,3818048.0,3108682.75
2012-10-18,3263828.8927272726,2611480.709090909,0.3057430764672831,-0.0241813787874456,-0.9521140536681102,-0.0270098034887533,18219.24444444444,10,18.0,0.1905116362310754,2909728.89,2301277.14
2012-10-19,3267104.2845454547,2629304.794545455,0.3220757010206104,-0.0241813787874456,-0.9467139181463862,-0.0270098034887533,18182.590909090908,10,19.0,0.1826433349208153,2877379.81,2352068.71
2012-10-20,3236705.560909091,2599120.653636364,0.3383130181923076,-0.0241813787874456,-0.9410336347451196,-0.0270098034887533,18380.533333333333,10,20.0,0.1725692154941717,3242557.3,2647331.71
2012-10-21,2974074.459090909,2392159.255454546,0.3544502230989869,-0.0241813787874456,-0.9350748843515574,-0.0270098034887533,17851.772727272724,10,21.0,0.160984265575105,2395609.91,1920246.47
2012-10-22,3182270.858181818,2586769.151818182,0.3704825404820963,-0.0241813787874456,-0.9288394302558068,-0.0270098034887533,18132.727272727272,10,22.0,0.180986733699652,3596158.34,2873316.18
2012-10-23,3083529.5645454545,2456391.8181818184,0.3864052261209853,-0.0241813787874456,-0.9223291176290545,-0.0270098034887533,18037.068181818184,10,23.0,0.1651320090186813,3999141.88,3151858.27
2012-10-24,3108154.105454545,2486806.865454545,0.4022135682368036,-0.0241813787874456,-0.9155458729775467,-0.0270098034887533,17968.25,10,24.0,0.1754208757886618,3829179.99,3037851.31
2012-10-25,3471359.0727272723,2755831.999090909,0.4179028888867866,-0.0241813787874456,-0.9084917035725082,-0.0270098034887533,18219.24444444444,10,25.0,0.1905116362310754,3104460.52,2528526.7
2012-10-26,3309131.352727273,2646489.326363636,0.4334685453485363,-0.0241813787874456,-0.9011686968561567,-0.0270098034887533,18182.590909090908,10,26.0,0.1826433349208153,2138927.17,1671777.12
2012-10-27,3459655.3763636365,2794455.2054545456,0.4489059314938798,-0.0241813787874456,-0.8935790198239952,-0.0270098034887533,18380.533333333333,10,27.0,0.1725692154941717,2816872.34,2296869.06
2012-10-28,4903527.190909091,3972426.1209090906,0.4642104791518923,-0.0241813787874456,-0.8857249183835637,-0.0270098034887533,17851.772727272724,10,28.0,0.160984265575105,6259883.83,5044146.85
2012-10-29,5585393.357272727,4512568.831818182,0.4793776594606945,-0.0241813787874456,-0.8776087166898392,-0.0270098034887533,18132.727272727272,10,29.0,0.180986733699652,5424539.1,4294440.71
2012-10-30,5363877.074545454,4317073.602727273,0.4944029842076181,-0.0241813787874456,-0.8692328164574792,-0.0270098034887533,18037.068181818184,10,30.0,0.1651320090186813,6347274.89,5049887.71
2012-10-31,4959014.601818182,3985107.8490909087,0.5092820071573356,-0.0241813787874456,-0.8605996962501181,-0.0270098034887533,17968.25,10,15.5,0.1754208757886618,4942677.89,3871571.88
2012-11-01,4540150.148181818,3609000.859090909,0.5240103253675756,-0.0375601106951575,-0.8517119107469189,-0.0510614542936601,15186.333333333334,11,1.0,0.1808150068696175,5536748.35,4440955.34
2012-11-02,2627837.7345454544,2125062.210909091,0.5385835804920232,-0.0375601106951575,-0.8425720899866032,-0.0510614542936601,15150.67441860465,11,2.0,0.1663355169396627,1936831.08,1547786.14
2012-11-03,1858560.1163636365,1454901.8172727274,0.5529974600700271,-0.0375601106951575,-0.8331829385891785,-0.0510614542936601,14930.27906976744,11,3.0,0.1607296263949602,2911848.61,2151815.97
2012-11-04,2028311.767272728,1644298.6736363636,0.5672476988027229,-0.0375601106951575,-0.8235472349556007,-0.0510614542936601,15315.48837209302,11,4.0,0.1748624181849203,2658832.75,2131401.7
2012-11-05,2368466.9527272726,1909260.6545454543,0.5813300798152042,-0.0375601106951575,-0.8136678304455991,-0.0510614542936601,15394.465116279072,11,5.0,0.1833727114516335,3332448.46,2732792.99
2012-11-06,2350851.835454545,1877892.3154545447,0.5952404359043674,-0.0375601106951575,-0.8035476485339116,-0.0510614542936601,15146.441860465116,11,6.0,0.1692397904582278,3439495.01,2809375.18
2012-11-07,2280592.3781818184,1840810.049090909,0.6089746507720486,-0.0375601106951575,-0.7931896839451843,-0.0510614542936601,15491.813953488372,11,7.0,0.1710502963434311,1969815.91,1538155.1
2012-11-08,2427032.133636364,1945324.51,0.6225286602431057,-0.0375601106951575,-0.7825970017677834,-0.0510614542936601,15186.333333333334,11,8.0,0.1808150068696175,2197716.17,1723412.77
2012-11-09,2564288.4172727275,2038053.170909091,0.6358984534680745,-0.0375601106951575,-0.7717727365467836,-0.0510614542936601,15150.67441860465,11,9.0,0.1663355169396627,2920310.06,2308918.6
2012-11-10,2765581.5727272728,2215395.2818181817,0.6490800741100398,-0.0375601106951575,-0.7607200913564104,-0.0510614542936601,14930.27906976744,11,10.0,0.1607296263949602,3124993.27,2475389.25
2012-11-11,2713134.1345454548,2172991.2163636363,0.6620696215153815,-0.0375601106951575,-0.7494423368521954,-0.0510614542936601,15315.48837209302,11,11.0,0.1748624181849203,3484874.3,2713727.18
2012-11-12,2927836.9127272726,2337833.44,0.6748632518680403,-0.0375601106951575,-0.7379428103031386,-0.0510614542936601,15394.465116279072,11,12.0,0.1833727114516335,3806978.06,3077336.49
2012-11-13,3055720.1927272733,2448490.9172727275,0.6874571793269664,-0.0375601106951575,-0.7262249146041543,-0.0510614542936601,15146.441860465116,11,13.0,0.1692397904582278,3848498.06,3048755.92
2012-11-14,2972171.1072727274,2356686.273636364,0.699847677146407,-0.0375601106951575,-0.7142921172691032,-0.0510614542936601,15491.813953488372,11,14.0,0.1710502963434311,3213518.64,2550177.92
2012-11-15,2790147.2027272726,2222990.998181818,0.7120310787787131,-0.0375601106951575,-0.7021479494046978,-0.0510614542936601,15186.333333333334,11,15.0,0.1808150068696175,2996358.37,2282178.26
2012-11-16,2672471.778181818,2157794.277272728,0.7240037789593305,-0.0375601106951575,-0.6897960046655887,-0.0510614542936601,15150.67441860465,11,16.0,0.1663355169396627,2851503.98,2255928.16
2012-11-17,2548888.519090909,2051436.689090909,0.7357622347736527,-0.0375601106951575,-0.6772399381909491,-0.0510614542936601,14930.27906976744,11,17.0,0.1607296263949602,3258479.4,2499839.57
2012-11-18,2509384.27,2094393.507272727,0.7473029667054296,-0.0375601106951575,-0.6644834655228552,-0.0510614542936601,15315.48837209302,11,18.0,0.1748624181849203,3292697.97,2632996.71
2012-11-19,2453586.643636364,2131811.3527272725,0.75862255966641,-0.0375601106951575,-0.6515303615068021,-0.0510614542936601,15394.465116279072,11,19.0,0.1833727114516335,4654711.93,3714724.53
2012-11-20,2433732.608181818,2173423.8718181816,0.7697176640069211,-0.0375601106951575,-0.6383844591746642,-0.0510614542936601,15146.441860465116,11,20.0,0.1692397904582278,3532139.01,2841184.71
2012-11-21,2118221.688181818,1961500.7463636363,0.7805849965070866,-0.0375601106951575,-0.6250496486104377,-0.0510614542936601,15491.813953488372,11,21.0,0.1710502963434311,3144567.59,2465022.82
2012-11-22,2096538.5736363635,2063326.041818182,0.7912213413483807,-0.0375601106951575,-0.6115298757991053,-0.0510614542936601,15186.333333333334,11,22.0,0.1808150068696175,2661394.83,2082526.75
